,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '10', '0.1', 'Balanced')",21.307472705841064,24.08844804763794,22.755088567733765,22.847740173339844,23.238467693328857,0.9816296976474219,0.9813723292766405,0.9798848781211444,0.9803535530188205,0.9811949353283005,0.9602840610205154,0.9471687889460851,0.942391304347826,0.9586050845201651,0.9552677259981305,0.9396,0.922,0.9152,0.9378,0.933
"('RBF', '10', '0.1', 'None')",21.592510223388672,20.020378351211548,19.164807081222534,21.032912015914917,20.008708477020264,0.9818198521789074,0.981542395815735,0.9803597660475939,0.9811654936917265,0.9813279022439791,0.9633440514469452,0.9586097107986203,0.9554698923301874,0.9539448364336113,0.9614429486341655,0.943,0.9376,0.933,0.9282,0.941
"('RBF', '10', '100', 'Balanced')",37.07098126411438,38.344910860061646,37.36349415779114,37.60862493515015,37.43335294723511,0.5,0.5,0.5,0.5,0.5,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.0,0.0,0.7746,0.7678,0.7704,0.2376,0.2324
"('RBF', '10', '100', 'None')",23.091758728027344,23.48788070678711,22.826030015945435,21.556553840637207,21.69354820251465,0.5,0.5,0.5,0.5,0.5,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '10', '10', 'Balanced')",45.44802165031433,45.408387422561646,45.327346324920654,48.37455916404724,47.055967569351196,0.9124881353881936,0.8657083484497357,0.8543618229907266,0.7834459053635339,0.8500616401435415,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.0,0.0,0.7746,0.7678,0.7704,0.2376,0.2324
"('RBF', '10', '10', 'None')",29.714857578277588,28.284832000732422,27.172852277755737,29.613444089889526,26.974525690078735,0.8847073601946083,0.44988859295516187,0.44206729116690363,0.40833969283602023,0.535273678649684,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '10', 'auto', 'Balanced')",20.36418080329895,21.388598442077637,22.910324573516846,21.469810724258423,24.310834646224976,0.9712994954490064,0.9676667162507103,0.9613429921014831,0.9681841588321126,0.9697337701883242,0.9557036456291651,0.9387921653971708,0.9324047521507579,0.9450053134962806,0.9452201933404941,0.9322,0.91,0.901,0.9172,0.9184
"('RBF', '10', 'auto', 'None')",20.27284336090088,20.61810612678528,19.302608489990234,20.91675639152527,19.470880031585693,0.9755623934819609,0.9733103227472522,0.9697322265278727,0.9734404644556797,0.9749026628362629,0.9566768603465851,0.9543294614572334,0.9509504187159378,0.9442673128427497,0.9538983936267468,0.932,0.9308,0.9262,0.9126,0.9294
"('RBF', '10', 'scale', 'Balanced')",50.37937831878662,51.203503131866455,54.9234094619751,56.06880259513855,53.31583857536316,0.5629733387309728,0.4935232245154282,0.5103236112467934,0.5368941690426475,0.5761918365040599,0.7208748072339829,0.5617575264442637,0.6490125673249552,0.7842275371687136,0.7870682939496234,0.6018,0.4614,0.5308,0.6662,0.672
"('RBF', '10', 'scale', 'None')",38.62215876579285,36.66479182243347,36.16399168968201,36.598405838012695,36.34175753593445,0.5414189789343145,0.4579584521611576,0.47442999880599607,0.5077378365678471,0.5454746851621479,0.825770444066974,0.7435082140964493,0.7948012996750812,0.8490988337848981,0.8497458328407613,0.7128,0.6128,0.6716,0.7438,0.7458
"('RBF', '1', '0.01', 'Balanced')",30.04650640487671,30.695958614349365,30.415760040283203,31.910234928131104,31.242635011672974,0.9802310308826996,0.9793654094980143,0.9792311157423991,0.9803546570991482,0.9799280498753744,0.9476923076923076,0.9313712006601569,0.9330406147091109,0.9497890869506056,0.9454299255247123,0.9218,0.9002,0.9024,0.9262,0.9194
"('RBF', '1', '0.01', 'None')",29.416703462600708,29.947752237319946,30.349583864212036,35.73779773712158,28.167094230651855,0.9770263542725547,0.9763255262022503,0.9756884518110869,0.9780767185672747,0.9768440246506759,0.9561426006668375,0.9543952412425645,0.9509713228492137,0.9523686920700309,0.9551041531892871,0.9316,0.931,0.9258,0.926,0.9306
"('RBF', '1', '0.1', 'Balanced')",24.536333560943604,23.26007056236267,23.80568218231201,23.768890857696533,23.662317037582397,0.9817760937264812,0.9813696369303753,0.9806105521001807,0.9812304136149885,0.9814014488685031,0.9578544061302683,0.9443539630836049,0.9426285094262852,0.9564401554751375,0.9537185660781167,0.9362,0.918,0.9154,0.935,0.9308
"('RBF', '1', '0.1', 'None')",23.39268136024475,22.811190366744995,23.10999584197998,23.62334132194519,21.614593505859375,0.9812993327866962,0.9809532207080018,0.9802749646321562,0.981286942527761,0.9809873006505289,0.9629821382345327,0.9561286891784101,0.9550890247143238,0.9579984443868291,0.9604902855652627,0.9428,0.934,0.9324,0.9352,0.9394
"('RBF', '1', '10', 'Balanced')",45.392916202545166,47.50966238975525,46.67625188827515,48.716124296188354,47.09097146987915,0.9249998453562545,0.8670250179545841,0.8522521899117522,0.7838827899491594,0.8515000596445186,0.0,0.0,0.8703117939448712,0.0,0.0,0.2254,0.2322,0.7704,0.2376,0.2324
"('RBF', '1.0', '100', 'Balanced')",36.53805327415466,38.4998824596405,37.84563660621643,37.93524360656738,37.595709562301636,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.8703117939448712,0.0,0.0,0.2254,0.2322,0.7704,0.2376,0.2324
"('RBF', '1.0', '100', 'None')",24.193125009536743,23.04800295829773,23.19621777534485,21.88602328300476,21.054904460906982,0.5,0.5,0.5,0.5,0.5,0.8729854615124535,0.8686502998076706,0.8703117939448712,0.8651838402178846,0.8685222901108849,0.7746,0.7678,0.7704,0.7624,0.7676
"('RBF', '1.0', 'auto', 'Balanced')",23.500421047210693,25.142050743103027,23.870083808898926,25.66888928413391,26.748653411865234,0.9818654434460949,0.9814939335829587,0.9807132183471368,0.9812268805579403,0.9814312711278376,0.9585423818325851,0.9454841334418227,0.9429152542372882,0.957056856187291,0.9541505146370807,0.9372,0.9196,0.9158,0.9358,0.9314
"('RBF', '1.0', 'auto', 'None')",23.528364181518555,23.710303783416748,23.96385145187378,22.327282905578613,21.80949854850769,0.9814597040783107,0.9810900816431568,0.9803776308791126,0.9813271310516851,0.9810987417248835,0.9635187580853817,0.9572149880414563,0.955517195591555,0.9571853576510154,0.9605314576006253,0.9436,0.9356,0.933,0.9338,0.9394
"('RBF', '1.0', 'scale', 'Balanced')",54.744017362594604,56.45798206329346,56.14708638191223,54.6864218711853,57.52805948257446,0.5671015248789713,0.4994450401260557,0.5158438441861054,0.5403735677869991,0.580380182234185,0.7225028058361391,0.5647862136238011,0.6509123541728987,0.7852713178294574,0.7881069851986496,0.6044,0.4646,0.5332,0.6676,0.6736
"('RBF', '1.0', 'scale', 'None')",43.78182077407837,42.77004599571228,40.5768940448761,39.76700019836426,40.65009570121765,0.5477850319058685,0.4665237030799768,0.4819447610363954,0.5127755342865521,0.552459372216776,0.8391325071496665,0.775364170713008,0.8176177150504927,0.8548744892002337,0.8560411311053985,0.73,0.6484,0.7002,0.7514,0.7536
