,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('0.03', '10', 'None', 'ZandZX', 'Balanced')",9749.964864969254,10658.450768709183,9623.241729259491,12082.530577659607,9595.638540506363,0.9214832760745655,0.9303742518351216,0.9327705217405051,0.9293290324759766,0.9319020021074815,0.9011284255776464,0.9217077260415323,0.7848376572937704,0.9166038683747803,0.8850541928123217,0.8528,0.8786,0.723,0.8672,0.8388
"('0.03', '1000', 'None', 'ZandZX', 'Balanced')",9150.749680519104,9637.67664885521,9726.786799669266,9649.305119752884,12210.614161968231,0.9328488860778069,0.9411690570299266,0.9425687494544512,0.9414560991674125,0.9409430367338937,0.9079458662736164,0.9287200832466181,0.8252252252252252,0.9268045160471902,0.8881889763779528,0.8626,0.8904,0.7672,0.8846,0.8438
"('0.03', '100000.0', 'None', 'ZandZX', 'Balanced')",9733.525016069412,12092.874819517136,14200.347400665283,10953.255154848099,9208.743054151535,0.9393802400131512,0.948519254658385,0.9425142232153023,0.94511813284245,0.9487458821840791,0.911823916252852,0.9348250292701963,0.8686897741981879,0.9325813893873366,0.8863963186655163,0.8686,0.8998,0.8174,0.8948,0.842
"('0.03', '1000000.0', 'None', 'ZandZX', 'Balanced')",9378.068942546844,9248.504528284073,9457.437160491943,9544.559309482574,9663.812725067139,0.9396235781668091,0.9493309994353473,0.9437674103083459,0.9451886128609146,0.9499219321614989,0.9111230810665231,0.9352274208262741,0.8693777841643914,0.9329221279876638,0.8815275567770867,0.868,0.9006,0.8182,0.8956,0.8362
"('0.13', '10', 'None', 'ZandZX', 'Balanced')",9774.260111808777,11073.644915342331,9434.098762989044,12910.19427061081,10894.55125451088,0.9345710607778834,0.9426398644833427,0.9440166731158836,0.9426121516108512,0.9423774895063521,0.9071111708562979,0.9301236174365648,0.8299177262528048,0.9264519401470961,0.8863082437275986,0.8618,0.8926,0.7726,0.884,0.8414
"('0.13', '1000', 'None', 'ZandZX', 'Balanced')",9196.85949254036,9242.127496957779,9862.378696680069,9619.831676006317,10566.604308128357,0.9401378854285956,0.9509005081874649,0.9431628105389598,0.9470782879885611,0.949317387773106,0.9149591536092139,0.9372645798155604,0.8752497858978018,0.9335897435897436,0.8902596471094534,0.873,0.9034,0.8252,0.8964,0.847
"('0.13', '100000.0', 'None', 'ZandZX', 'Balanced')",10765.888428211212,11186.335319519043,11417.778981685638,11361.702116250992,9270.437135696411,0.914253718104823,0.9413933370976849,0.9106926642276484,0.9314873423065881,0.9464379798283906,0.9095730575444178,0.9367481567714397,0.8820083682008368,0.9310300373855873,0.8936231055190162,0.8636,0.9022,0.8308,0.893,0.8512
"('0.13', '1000000.0', 'None', 'ZandZX', 'Balanced')",9788.27812576294,9724.741810560226,14222.190663814545,11407.216938972473,10728.645050287247,0.8755689886884909,0.9379390175042349,0.918055539327508,0.9249079312538351,0.9492996649734464,0.8961777542653089,0.936015574302401,0.8784545967287083,0.9252360965372508,0.8866782006920416,0.843,0.9014,0.8276,0.886,0.8428
"('0.35', '10', 'None', 'ZandZX', 'Balanced')",11400.75184392929,9671.088421583176,9257.63475227356,9964.6020758152,9764.418004989624,0.9344421937213184,0.946750762281197,0.9266596882244631,0.9441579833257336,0.9444099226673295,0.912379421221865,0.9346133886870783,0.8605866976474005,0.9313288316983056,0.8845654993514914,0.8692,0.8992,0.808,0.8922,0.8398
"('0.35', '1000', 'None', 'ZandZX', 'Balanced')",11851.56109046936,9176.36683011055,10605.658374547958,9231.3877556324,9773.744268894196,0.9246462076863279,0.9204634669678147,0.9253515166885803,0.8861454973288524,0.943927031076601,0.9143312524903705,0.9209902554648406,0.8895765930510621,0.8998544781055694,0.8984352773826458,0.871,0.88,0.843,0.8486,0.8572
"('0.35', '100000.0', 'None', 'ZandZX', 'Balanced')",11754.147271871567,10778.296872377396,9867.382038593292,9805.101251602173,9504.408928871155,0.9076705851539578,0.9136652738565784,0.9310641711977283,0.9127977527457372,0.9433117654884142,0.9166993592258402,0.9273392577104026,0.8902644907146877,0.9269300284017558,0.9017667844522969,0.8726,0.8888,0.844,0.8868,0.861
"('0.35', '1000000.0', 'None', 'ZandZX', 'Balanced')",12601.678456783295,11606.10594367981,11636.973150253296,14696.172001838684,12297.046907901764,0.8877282340058569,0.9296935064935065,0.92568783819728,0.9240799599187115,0.9419847435138929,0.9091146513449987,0.9336288955535272,0.8873595505617977,0.9225764476252439,0.8921763869132291,0.8608,0.8982,0.8396,0.881,0.8484
"('0.5', '10', 'None', 'ZandZX', 'Balanced')",13475.271302223206,11639.375911951065,12684.780710935593,12232.673591852188,9545.720021724701,0.9368709314000024,0.9469341614906832,0.9347240731742129,0.9351257325249522,0.94889947978113,0.9184241941902109,0.9399274987053341,0.8753042233357193,0.9353310283006787,0.8904816513761468,0.877,0.9072,0.8258,0.899,0.8472
"('0.5', '1000', 'None', 'ZandZX', 'Balanced')",10696.261832237244,9859.443137407303,9208.749195575714,11902.902390241623,9225.267894983292,0.9247330478289499,0.9298622247317898,0.9289651400923418,0.9142803100670461,0.9425135831037391,0.9220026350461134,0.9373779455800026,0.8876023722112397,0.928663737399845,0.9008369981557668,0.8816,0.9038,0.8408,0.8896,0.8602
"('0.5', '100000.0', 'None', 'ZandZX', 'Balanced')",11919.62102484703,9946.88628411293,10172.018011808395,10091.119663238525,11590.49779844284,0.8978028515145013,0.92639209486166,0.9245079636946888,0.9094194405507801,0.9409040903346415,0.9168081494057726,0.934526124724491,0.8885448916408668,0.9258691206543967,0.902232269002543,0.8726,0.899,0.8416,0.884,0.8616
"('0.5', '1000000.0', 'None', 'ZandZX', 'Balanced')",13085.472624540329,16719.526389837265,16059.82353258133,16267.56268787384,17932.230333566666,0.8972311926077212,0.9208368153585544,0.9230265911638627,0.883890361913769,0.9281966241786247,0.9099063448093919,0.9274299187843856,0.8839561674627705,0.9168173598553345,0.8933823529411765,0.8634,0.8892,0.8348,0.8712,0.8492
"('0.7', '10', 'None', 'ZandZX', 'Balanced')",9478.692892551422,9395.174557447433,9694.841844797134,9706.527989149094,9607.23919582367,0.9178508504296963,0.926332693393563,0.9186903805404559,0.9079109880150193,0.9433955658868052,0.9161290322580644,0.9407656492498706,0.8837209302325582,0.9322597137014315,0.9013045944412932,0.8726,0.9084,0.836,0.894,0.8608
"('0.7', '1000', 'None', 'ZandZX', 'Balanced')",9221.227436542511,9506.651239871979,12346.497731924057,10985.452741146088,10916.454107046127,0.9036647933343922,0.9263848673066064,0.9172523082583657,0.9166250654417104,0.9400078855518488,0.9193780216908402,0.937799043062201,0.8861400056227158,0.9293937068303914,0.9039085649781289,0.8766,0.9038,0.838,0.8896,0.8638
"('0.7', '100000.0', 'None', 'ZandZX', 'Balanced')",10591.204408168793,12222.555616140366,12386.509029865265,12434.125270843506,10751.162274122238,0.8907239867334268,0.88407950310559,0.9097586160049175,0.8884985842072968,0.9319593277063809,0.9191522762951334,0.9262158347234697,0.8851313583007268,0.9222265072631445,0.9031623330990864,0.8764,0.885,0.8356,0.879,0.8622
"('0.7', '1000000.0', 'None', 'ZandZX', 'Balanced')",26386.788827896118,31896.663542032242,31603.255376815796,33794.82996225357,22351.062513828278,0.8731058864613896,0.845655110107284,0.9063791346869128,0.8629411334222779,0.9211376987141562,0.9043546901723458,0.8980340760157275,0.887963348604748,0.9055526725480021,0.8929732786653471,0.8546,0.8444,0.8386,0.8544,0.8486
"('1.2', '10', 'None', 'ZandZX', 'Balanced')",9507.047595024109,9763.516499757767,9762.203645944595,10636.467251777649,9261.794490814209,0.9174897904784195,0.932175945793337,0.915537710049163,0.918732260370752,0.9438946486772228,0.9205097884640652,0.9362086776859504,0.8806456180093444,0.9294072264369293,0.9048763250883393,0.879,0.9012,0.8314,0.8902,0.8654
"('1.2', '1000', 'None', 'ZandZX', 'Balanced')",9850.061304807663,9502.67343878746,10829.191112041473,9283.335324048996,10665.692547559738,0.8105417431742254,0.8102737436476567,0.8827351369605195,0.8832569424507006,0.9304310097357246,0.899974220159835,0.899974220159835,0.8775198109272906,0.9222533775172063,0.9002672668448446,0.8448,0.8448,0.8238,0.878,0.8582
"('1.2', '100000.0', 'None', 'ZandZX', 'Balanced')",13769.02592420578,16911.858911275864,14338.707980394363,14717.539633989334,14230.629662275314,0.8022452588532828,0.7929581027667985,0.8798262308324805,0.7916151295605132,0.9027455898672847,0.8885404416568665,0.8772069560600027,0.8842395044735032,0.8876013904982619,0.8886395511921459,0.8294,0.815,0.8318,0.8254,0.8412
"('1.4', '10', 'None', 'ZandZX', 'Balanced')",11283.239258766174,10714.017362833023,12883.061559915543,9096.40139222145,12110.674693346024,0.8972086698969342,0.9255281761716545,0.9141894456903766,0.887817427479326,0.9415049151231055,0.9116486983960032,0.9354880413703943,0.8722919042189281,0.9199078812691913,0.9006660053847243,0.8656,0.9002,0.8208,0.8748,0.8598
"('1.4', '1000', 'None', 'ZandZX', 'Balanced')",11273.97796177864,9279.903474330902,9994.576017856598,9668.772598266602,10688.399926424026,0.8276000263771127,0.896208695652174,0.903718574959031,0.8676558638587246,0.919629947943105,0.9034348671419313,0.9223251028806584,0.8849853617733167,0.9174850146664967,0.9009790209790209,0.851,0.8792,0.835,0.8706,0.8584
"('1.4', '100000.0', 'None', 'ZandZX', 'Balanced')",18243.81600832939,14921.139911651611,17507.03695511818,19619.31549525261,15695.681662797928,0.794986212385912,0.8214825522303782,0.9018213825792333,0.8559377163798491,0.8922169340694348,0.8961861667744021,0.8948260132933664,0.8918918918918919,0.9073652239939257,0.8894780909852079,0.8394,0.8386,0.8432,0.8536,0.8416
"('0.05', '100000.0', 'None', 'ZandZX', 'None')",12384.548535346985,12493.134644985199,9476.722695827484,9544.546167135239,11825.348938465118,0.9218313332237382,0.935712252964427,0.946189933219103,0.9169268009840181,0.9459246750382462,0.9351734616358572,0.9262376237623763,0.9213874380608008,0.9189913509562676,0.9369942963257727,0.8976,0.8808,0.8826,0.867,0.905
"('0.05', '100000.0', 'None', 'ZandZY', 'None')",10578.454722881317,12646.834301710129,11817.648973703384,10912.228981018066,9174.670239686966,0.9195611832921423,0.9266940711462451,0.9461147878138896,0.8883164170030229,0.9443390314686906,0.934837728194726,0.9249628528974739,0.9217181854676837,0.914891026421527,0.9365142478462558,0.8972,0.8788,0.883,0.8602,0.9042
"('0.15', '1000', 'None', 'ZandZX', 'None')",9659.387924432755,9493.84479355812,10009.95065665245,9391.280313014984,9713.47667002678,0.9248633080428833,0.939259401468097,0.9462355244862908,0.9219365116894376,0.9478446450013828,0.9351406131238915,0.9259488193843491,0.9211584875301688,0.91880706025563,0.9373420247439138,0.8976,0.8802,0.8824,0.8666,0.9058
"('0.05', '100000.0', 'None', 'ZandYX', 'None')",9463.671416044235,9629.427985668182,9210.75341463089,10181.516805648804,9611.83255147934,0.9196248041452932,0.9315710897797855,0.9467026631485786,0.9036574175715917,0.9458767578391662,0.9347192293066294,0.9258938512928369,0.9219022103148024,0.918324990843609,0.936362428590408,0.897,0.8802,0.8834,0.8662,0.9042
"('0.5', '10', 'None', 'ZandYZ', 'None')",9618.671073675156,9821.101262569427,9915.345096111298,9761.902884721756,10105.367017507553,0.9181717410101877,0.9156765669113496,0.9370670977446985,0.8830889613204307,0.9493106049732363,0.9311607932297588,0.9289970208540218,0.9215922798552473,0.918044747081712,0.9400479616306954,0.891,0.8856,0.883,0.8652,0.91
"('0.03', '100000.0', 'None', 'ZandZX', 'None')",9684.357294082642,9984.841810464859,9856.685173988342,9613.375859737396,10058.908496379852,0.9338459223676988,0.9468910220214567,0.9460664473245601,0.942808504889129,0.9487342857843017,0.9331808943089431,0.9240850642927795,0.9174534664148908,0.9157971366173259,0.9344110242480456,0.8948,0.8772,0.8776,0.8612,0.901
"('0.03', '1000000.0', 'None', 'ZandZX', 'None')",9759.944550037384,9990.565786361694,9918.193018436432,9703.321866512299,14710.90882730484,0.9351081229433515,0.9480971202710333,0.9455431787102069,0.9434371956608627,0.949612767767435,0.935873015873016,0.9245423057892131,0.9225418060200667,0.9191364800585438,0.9362549800796813,0.899,0.878,0.8842,0.8674,0.904
"('0.05', '1000', 'None', 'ZandZX', 'None')",10868.19830775261,12263.332293987274,9252.426481962204,9740.749947309494,13011.876876831055,0.9341408073439826,0.9435051383399209,0.9444684619545457,0.9413777379967236,0.9460590182356668,0.9297092288242731,0.9203888273655716,0.9037138927097661,0.9108839446782924,0.9316983122362869,0.8888,0.8706,0.86,0.8518,0.8964
"('0.075', '1000', 'None', 'ZandZX', 'None')",11367.784296035767,11548.48648905754,9963.365432739258,9882.28035068512,11486.835649728775,0.9345336777218347,0.9466649350649351,0.9459088252550877,0.9431138432438821,0.9487968625831003,0.9322162985529322,0.9226021478829775,0.9141154158764563,0.9148601186871744,0.9340047707394646,0.8932,0.8746,0.8732,0.8594,0.9004
"('0.075', '100000.0', 'None', 'ZandZX', 'None')",11856.301693677902,9745.874403238297,10051.433958530426,10856.84077835083,12270.272243976593,0.9186091924238244,0.9210376058723884,0.9401045300078742,0.8899356560214818,0.9463252978305543,0.9336540896429476,0.9246031746031746,0.9221125633502267,0.9146699266503667,0.9358752166377816,0.8952,0.8784,0.8832,0.8604,0.9038
"('0.1', '10', 'None', 'ZandZX', 'None')",12447.222495555878,9746.62140750885,10278.289194822311,11966.372858762741,9763.553556919098,0.9301517334128362,0.9377623941276116,0.9385933742371768,0.9359924340938646,0.9399448711530586,0.9237939287063863,0.9169921875,0.8902830057158789,0.9045405791919915,0.9264340781392918,0.879,0.864,0.8426,0.8398,0.8874
"('0.1', '1000', 'None', 'ZandZX', 'None')",11666.164729595184,9836.141154766083,11683.54176235199,11279.455652236938,9628.118779659271,0.9312996950842907,0.9466981366459627,0.9462343789770649,0.9410140791155095,0.9490902733774667,0.9344490934449093,0.9247897080653142,0.917789757412399,0.9173553719008264,0.9352785145888594,0.8966,0.8784,0.878,0.864,0.9024
"('0.1', '100000.0', 'None', 'ZandZX', 'None')",11268.977505922318,9978.627402067184,11691.701638936996,9969.795618772507,9848.184079408646,0.9006416418452463,0.9136530773574252,0.9097143993488009,0.8875663564870329,0.9471808058141287,0.9240633643449836,0.921180425849832,0.908041453495999,0.9134167279862644,0.9355614973262032,0.8792,0.8734,0.8598,0.8588,0.9036
"('0.13', '10', 'None', 'ZandZX', 'None')",13654.653506994247,9611.822877645493,11633.866878271103,9279.063425540924,9956.785369157791,0.9322136063178756,0.9401675889328063,0.9415036549762869,0.9387758318837643,0.9426203575016889,0.9253242664651808,0.9185420743639922,0.8933685527596275,0.9065040650406504,0.929909603039434,0.8814,0.8668,0.8466,0.8436,0.893
"('0.13', '1000', 'None', 'ZandZX', 'None')",9674.937105178833,9126.973910808563,11524.734506607056,13387.662981987,9082.360977649689,0.9258343387285675,0.9425472614342179,0.9463484716959563,0.9299615512359337,0.9480444093975472,0.9354757085020243,0.9251885742549771,0.9198119543317663,0.9182282793867121,0.9370350690754516,0.898,0.879,0.8806,0.8656,0.9052
"('0.13', '100000.0', 'None', 'ZandZX', 'None')",9457.356483221054,9265.157683134079,11978.037316799164,9526.291771650314,10221.838588953018,0.9031588450168153,0.9075396950875212,0.9137866846465795,0.8648220266945885,0.947898907400341,0.9230573248407643,0.9195287039358235,0.9085894405043341,0.9041061902989703,0.9354752342704149,0.8792,0.8716,0.8608,0.8454,0.9036
"('0.5', '10', 'None', 'ZandZX', 'None')",14209.297269582748,12605.669311523438,12952.986299276352,12521.675277233124,10947.774329900742,0.9184273853872652,0.8917989836250706,0.9466389728356233,0.8543849042158536,0.9467379546226313,0.9301915322580645,0.925240562546262,0.919816414686825,0.9146930884485258,0.9383108287000266,0.8892,0.8788,0.8812,0.8588,0.9068
"('0.5', '1000', 'None', 'ZandZX', 'None')",12370.369579315186,13974.350663423538,12033.975707530975,10285.74036359787,10781.208557844162,0.8775091925167017,0.9080212309429702,0.9270972727487252,0.8795994122912197,0.9420048731135064,0.9281062124248497,0.9287402064419849,0.9204575685022613,0.9166564978645515,0.9390146471371504,0.8852,0.8854,0.8804,0.8634,0.9084
