,TimeToRun-fold0,TimeToRun-fold1,TimeToRun-fold2,TimeToRun-fold3,TimeToRun-fold4,rocAUC-fold0,rocAUC-fold1,rocAUC-fold2,rocAUC-fold3,rocAUC-fold4,F1score-fold0,F1score-fold1,F1score-fold2,F1score-fold3,F1score-fold4,Accuracy-fold0,Accuracy-fold1,Accuracy-fold2,Accuracy-fold3,Accuracy-fold4
"('RBF', '10000', '0.01', 'Balanced')",36.748788833618164,36.982547998428345,39.753405809402466,38.40731930732727,39.76325583457947,0.9367678377547504,0.9445931112365895,0.9436326984233898,0.9428350756309145,0.9448707154584822,0.910553842027625,0.9309090909090909,0.8331593857164157,0.9275914634146343,0.8890161821566661,0.8666,0.8936,0.7762,0.886,0.845
"('RBF', '1000', '0.0001', 'Balanced')",38.33667278289795,38.97907519340515,39.607736587524414,41.08309030532837,38.910767793655396,0.9216676372329664,0.9304587238848109,0.9325920514031227,0.9283076351476871,0.9309149953264322,0.9014274171828711,0.9201658890616901,0.780327868852459,0.9165509405378108,0.8812831161391952,0.8536,0.8768,0.7186,0.8678,0.8342
"('RBF', '1000', '0.001', 'Balanced')",38.83130669593811,34.5099675655365,39.37842106819153,36.53869652748108,37.1957528591156,0.9255299338436004,0.933124788255223,0.9358471304192038,0.9332047579641858,0.9340604640660392,0.9070422535211267,0.9232965606748864,0.8070229007633587,0.9197765930439198,0.8856120257695062,0.8614,0.8818,0.7472,0.8736,0.8402
"('RBF', '1000', '0.01', 'Balanced')",35.9355149269104,37.91370177268982,33.81816601753235,35.75991368293762,36.156471252441406,0.9304303648864902,0.93808740824393,0.941085773210709,0.9380949003315713,0.9379925187905437,0.9076531296072913,0.9261237785016286,0.8136570561456753,0.9255251432208784,0.8878090610261541,0.8622,0.8866,0.7544,0.883,0.843
"('RBF', '100', '0.0001', 'Balanced')",46.66598987579346,50.37068581581116,45.94574999809265,48.22454047203064,47.99584126472473,0.9088765950490902,0.9191911914172783,0.9212984759457954,0.9145302551804503,0.9186648211616353,0.8822644605497061,0.9107821302240271,0.778990024937656,0.908975336892957,0.8735533647663951,0.8278,0.8638,0.7164,0.8568,0.823
"('RBF', '100', '0.001', 'Balanced')",38.55374217033386,38.25168037414551,37.63864040374756,39.88839912414551,39.37493276596069,0.9216934106442795,0.9304892151326936,0.9326367262629297,0.9283292520223599,0.9309384069259825,0.9011314655172413,0.9200259235255995,0.7801374141161773,0.9164352436253471,0.8812831161391952,0.8532,0.8766,0.7184,0.8676,0.8342
"('RBF', '100', '0.01', 'Balanced')",37.64758276939392,36.56748557090759,35.203341484069824,35.6849684715271,37.67836117744446,0.9263179965282518,0.9340038396386222,0.9372572522761842,0.9343491012671767,0.9350610364468279,0.9060195736693927,0.9236165237724084,0.8055640476918373,0.9216706868096991,0.8860904407555811,0.8598,0.8824,0.7456,0.8766,0.8408
"('RBF', '10', '0.0001', 'Balanced')",60.858481645584106,63.188998222351074,62.138458013534546,58.914389848709106,63.15625357627869,0.8774841156840727,0.8889879164313946,0.8934820754152871,0.8841317503476152,0.8884570749416241,0.8732694355697551,0.8836718543919809,0.8458678867600801,0.8844415752098127,0.8732317736670293,0.8096,0.8236,0.7844,0.821,0.8136
"('RBF', '10', '0.001', 'Balanced')",46.66204833984375,48.4718873500824,47.14260244369507,46.41640591621399,47.35087013244629,0.9088944739019831,0.9191808018068888,0.9213019124734727,0.9145298048288946,0.9186915147611229,0.8822644605497061,0.9107821302240271,0.7791803023219572,0.9090909090909092,0.8735533647663951,0.8278,0.8638,0.7166,0.857,0.823
"('RBF', '10', '0.01', 'Balanced')",39.13138008117676,39.2541983127594,40.22204518318176,42.01078009605408,40.54019570350647,0.9219297830110961,0.9307674760022586,0.9330704160558239,0.9287021431104655,0.9313217445186224,0.9024357421612166,0.9202851587815943,0.7795656928604905,0.9167087329631499,0.8814772401946751,0.855,0.877,0.7178,0.868,0.8344
"('RBF', '1', '0.0001', 'Balanced')",77.96848893165588,76.95432543754578,76.0937168598175,76.12795400619507,76.35770511627197,0.8629899386174864,0.8761928853754941,0.8813392194179394,0.8708941167198645,0.875012909199752,0.8949389179755672,0.891243595714951,0.641871835166754,0.7869204789683759,0.8869278738675138,0.8194,0.8132,0.5898,0.7224,0.8078
